coreData_id,coreData_speed,coreData_accelset_long,coreData_accelset_lat,RSUID,t,x,y,perReportID,corrupted,peerReported
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.000587009266,5.99999142148394,10.0000106871898,2,152.4500004,-82.4491431682547,27.9514887294923,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,526.999677312172,5.99999921144818,10.0000391804181,2,152.4500004,-82.4490664803775,27.9515293007353,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.000159971457,6.00000908082385,10.0000215041252,2,152.4500004,-82.4490696800161,27.9515795034035,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.000736530691,6.00000583221332,9.99998376054427,2,152.4500004,-82.4492216876761,27.9515240142761,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,526.999565879601,6.00000792720819,10.0001027948919,2,152.4500004,-82.448990506103,27.9515319173269,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8502532,520.999531509923,-6.00000546448105,-1.00002667132524,27,152.4999988,-82.4491184831364,27.9514693749021,8502532,1,0
8502532,521,-6,-1,27,152.4999988,-82.4491205,27.9514956,8690389,0,1
8502532,520.999709678524,-6.0000025162735,-0.999991104883478,27,152.4999988,-82.4491087992656,27.951497254421,8915715,1,1
8502532,521,-6,-1,27,152.4999988,-82.4491205,27.9514956,8690389,0,1
8502532,520.999821287484,-6.00000567735561,-1.00003492660251,27,152.4999988,-82.4490342597703,27.9514881879224,8915715,1,1
8502532,521,-6,-1,27,152.4999988,-82.4491205,27.9514956,8690389,0,1
8502532,520.999914410044,-5.99999961201001,-0.999971345656864,27,152.4999988,-82.449356642797,27.9515195739766,8915715,1,1
8502532,521,-6,-1,27,152.4999988,-82.4491205,27.9514956,8690389,0,1
8502532,521.000069935424,-6.00000234012635,-0.999972568041983,27,152.4999988,-82.4491246393781,27.9515108528626,8915715,1,1
8502532,520.999759368494,1.00000344000133,-4.00001211861785,27,152.6009988,-82.4489587193863,27.951533096278,8502532,1,0
