dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,98,8664210,57049,279555289,-824440650,-10,-24,-2,49,49,127,25317,15,11,unavailable,1338,7306,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.444065 27.9555289),0.446555539,0.815833333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,97,8664210,16000,279566696,-824456075,-223,-56,-70,-26,49,127,15788,13,12,unavailable,538,14414,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456075 27.9566696),0.340467624,0.2875
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,51,8664210,52350,279555613,-824453289,-32,48,50,78,46,127,25365,15,11,unavailable,1314,7347,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4453289 27.9555613),0.166144008,0.814444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,122,8664210,46600,279555744,-824468141,-93,624,210,129,49,127,25323,15,12,unavailable,1251,6821,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4468141 27.9555744),0.982528713,0.812777778
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,111,8664210,30300,279560072,-824456202,-225,20,-22,26,49,127,14665,13,12,unavailable,5,14418,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456202 27.9560072),0.009822371,0.291666667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,113,8664210,30549,279560065,-824456204,-225,36,-24,37,49,127,14665,13,12,unavailable,8,14418,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456204 27.9560065),0.915072921,0.291666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,2,8664210,34600,279541729,-824489214,-200,414,75,70,51,127,25759,16,13,unavailable,1037,1555,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489214 27.9541729),0.229931373,0.809444444
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,7,8664210,32700,279559652,-824456290,-223,1251,54,242,48,127,14884,13,12,unavailable,214,15534,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.445629 27.9559652),0.133263988,0.292222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,108,8664210,45200,279555275,-824471572,-109,489,152,110,49,127,25296,15,12,unavailable,1230,6176,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4471572 27.9555275),0.089272847,0.8125
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,9,8664210,45650,279558060,-824465374,-222,-521,-76,12,46,127,17078,13,12,unavailable,373,20136,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4465374 27.955806),0.445179616,0.295833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,26,8664210,49800,279555781,-824459988,-58,23,-19,48,48,127,25378,15,11,unavailable,1284,7301,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4459988 27.9555781),0.091718363,0.813611111
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,94,8664210,28549,279560082,-824456204,-225,2,-25,36,49,127,14499,13,12,unavailable,2,14418,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456204 27.9560082),0.636956035,0.291111111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,3,8664210,34700,279541906,-824489142,-199,411,64,110,51,127,25759,16,13,unavailable,1041,1589,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489142 27.9541906),0.866078879,0.809444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,21,8664210,49350,279555809,-824461154,-63,63,-16,43,47,127,25377,15,11,unavailable,1275,7280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4461154 27.9555809),0.629115113,0.813611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,37,8664210,50949,279555709,-824457000,-50,-17,-36,49,47,127,25361,15,11,unavailable,1288,7311,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4457 27.9555709),0.825662599,0.813888889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,101,8664210,29300,279560077,-824456203,-225,3,-24,29,49,127,14555,13,12,unavailable,7,14418,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456203 27.9560077),0.25942944,0.291388889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,6,8664210,32600,279559689,-824456278,-223,1162,32,244,48,127,14884,13,12,unavailable,203,15435,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456278 27.9559689),0.813194749,0.292222222
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,4,8664210,45200,279558145,-824465081,-223,-371,-104,-18,50,127,17051,13,12,unavailable,401,20314,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4465081 27.9558145),0.108282437,0.295833333
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,59,8664210,16350,279539970,-824477291,-229,-354,-78,-88,50,127,29223,16,14,unavailable,458,18935,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4477291 27.953997),0.381014774,0.304444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,50,8664210,52250,279555621,-824453555,-34,33,31,79,46,127,25365,15,11,unavailable,1312,7343,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4453555 27.9555621),0.272347184,0.814444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,114,8664210,58650,279555181,-824436284,-3,-30,4,41,48,127,25298,15,11,unavailable,1357,7303,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4436284 27.9555181),0.985834093,0.816111111
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,106,8664210,29800,279560071,-824456201,-225,15,-26,38,49,127,14610,13,12,unavailable,10,14418,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456201 27.9560071),0.129726158,0.291388889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,94,8664210,54150,279552912,-824467581,-240,6,-37,1,49,127,16983,13,12,unavailable,479,14515,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4467581 27.9552912),0.020449747,0.298333333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,80,8664210,27200,279560088,-824456202,-225,3,-20,-9,48,127,14336,13,12,unavailable,2,14418,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456202 27.9560088),0.200722996,0.290833333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,50,8664210,37000,279558752,-824458434,-221,616,44,19,47,127,15496,13,12,unavailable,347,21507,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4458434 27.9558752),0.817049506,0.293333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,125,8664210,34100,279540861,-824489542,-201,473,95,101,49,127,25762,16,13,unavailable,1030,1371,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489542 27.9540861),0.518247748,0.809444444
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,14,8664210,33400,279559398,-824456425,-222,1675,126,57,48,127,14878,13,12,unavailable,248,16421,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456425 27.9559398),0.287715981,0.2925
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,83,8664210,55499,279555384,-824444827,-16,-71,-9,39,48,127,25335,15,11,unavailable,1315,7326,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4444827 27.9555384),0.500837779,0.815277778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,27,8664210,49950,279555772,-824459597,-56,16,-27,58,49,127,25378,15,11,unavailable,1286,7303,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4459597 27.9555772),0.888810436,0.813611111
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,111,8664210,8750,279543251,-824470768,-234,-40,-6,89,48,127,31392,16,14,unavailable,436,19343,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4470768 27.9543251),0.855152349,0.302222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,106,8664210,45000,279555177,-824472058,-110,580,166,98,49,127,25292,15,12,unavailable,1223,6091,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4472058 27.9555177),0.696485723,0.812222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,33,8664210,50549,279555731,-824458050,-52,-11,8,52,48,127,25361,15,11,unavailable,1282,7325,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.445805 27.9555731),0.526813123,0.813888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,16,8664210,48800,279555833,-824462573,-68,54,-6,53,51,127,25377,15,11,unavailable,1269,7254,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4462573 27.9555833),0.097764422,0.813333333
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,45,8664210,14949,279540591,-824476154,-229,0,-57,-20,48,127,29785,16,14,unavailable,469,19210,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4476154 27.9540591),0.912264448,0.303888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,65,8664210,53700,279555514,-824449648,-25,12,15,70,46,127,25333,15,11,unavailable,1339,7324,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4449648 27.9555514),0.298622032,0.814722222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,100,8664210,7600,279543653,-824469917,-235,-51,-39,71,50,127,31636,16,15,unavailable,421,19426,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4469917 27.9543653),0.083484714,0.301944444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,76,8664210,54850,279555432,-824446560,-18,15,39,-54,48,127,25333,15,11,unavailable,1314,7330,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.444656 27.9555432),0.169638912,0.815
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,91,8664210,6700,279543964,-824469287,-237,731,52,112,49,127,31799,16,15,unavailable,373,19403,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4469287 27.9543964),0.94602893,0.301666667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,103,8664210,16650,279566062,-824456079,-223,20,-23,-50,50,127,15658,13,12,unavailable,535,14401,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456079 27.9566062),0.171967827,0.287777778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,99,8664210,57150,279555283,-824440377,-9,-16,15,50,47,127,25317,15,11,unavailable,1341,7305,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4440377 27.9555283),0.179114729,0.815833333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,125,8664210,31700,279559928,-824456208,-225,630,-12,201,49,127,14865,13,12,unavailable,118,14696,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456208 27.9559928),0.722836305,0.291944444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,13,8664210,11750,279541990,-824473379,-230,-46,-35,31,48,127,30569,16,14,unavailable,513,19233,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4473379 27.954199),0.622270083,0.303055556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,54,8664210,52600,279555593,-824452620,-33,14,36,77,51,127,25354,15,11,unavailable,1316,7358,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.445262 27.9555593),0.409836481,0.814444444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,18,8664210,12250,279541775,-824473814,-230,-31,-21,-24,48,127,30407,16,14,unavailable,494,19224,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4473814 27.9541775),0.619608382,0.303333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,120,8664210,33600,279539988,-824489828,-203,397,41,111,48,127,25738,16,13,unavailable,1012,1192,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489828 27.9539988),0.387726027,0.809166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,59,8664210,53150,279555553,-824451133,-30,-37,-9,68,47,127,25346,15,11,unavailable,1331,7339,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4451133 27.9555553),0.114011167,0.814722222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,122,8664210,9800,279542844,-824471635,-230,-93,-57,89,48,127,31146,16,14,unavailable,467,19302,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4471635 27.9542844),0.735994677,0.3025
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,32,8664210,47950,279557362,-824466767,-223,-1403,-193,-35,50,127,17013,13,12,unavailable,324,18358,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4466767 27.9557362),0.946049161,0.296388889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,94,8664210,56600,279555315,-824441871,-9,-21,-2,42,48,127,25328,15,11,unavailable,1331,7321,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4441871 27.9555315),0.112138961,0.815555556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,105,8664210,57750,279555244,-824438747,-7,38,58,35,50,127,25309,15,11,unavailable,1344,7320,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4438747 27.9555244),0.902058171,0.815833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,83,8664210,42700,279553490,-824477270,-132,625,186,104,48,127,25304,16,12,unavailable,1194,5006,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.447727 27.955349),0.401330698,0.811666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,44,8664210,51600,279555667,-824455277,-41,2,-10,71,47,127,25369,15,11,unavailable,1306,7325,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4455277 27.9555667),0.080881919,0.814166667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,35,8664210,13949,279541015,-824475313,-228,-9,-8,-6,49,127,30070,16,14,unavailable,479,19207,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4475313 27.9541015),0.078774671,0.303611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,100,8664210,31600,279536635,-824490553,-211,448,65,93,49,127,26183,16,13,unavailable,957,594,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490553 27.9536635),0.375035425,0.808611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,69,8664210,54150,279555479,-824448436,-21,-9,31,-29,48,127,25326,15,11,unavailable,1332,7338,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4448436 27.9555479),0.400000842,0.815
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,106,8664210,32200,279537603,-824490402,-208,410,25,82,50,127,25711,16,13,unavailable,965,767,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490402 27.9537603),0.060381585,0.808888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,72,8664210,54450,279555458,-824447627,-19,-16,8,-5,49,127,25326,15,11,unavailable,1324,7332,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4447627 27.9555458),0.834089348,0.815
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,98,8664210,16150,279566550,-824456075,-224,-32,37,6,49,127,15735,13,12,unavailable,540,14409,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456075 27.956655),0.773968434,0.287777778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,95,8664210,56750,279555306,-824441465,-7,-26,18,28,49,127,25328,15,11,unavailable,1332,7318,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4441465 27.9555306),0.6154088,0.815555556
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,99,8664210,7499,279543686,-824469840,-235,-12,102,176,46,127,31735,16,15,unavailable,417,19429,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.446984 27.9543686),0.1439,0.301944444
